time_s,disp_mm,vel_mm_s,accel_m_s2
2.938000000000000167e+00,5.098840049105264338e-01,1.435499428075420703e+01,-6.762608807358417851e-01
2.939000000000000057e+00,5.238978999206298504e-01,1.367279573945251059e+01,-6.881362018675475367e-01
2.939999999999999947e+00,5.372238102444462093e-01,1.297902490818016830e+01,-6.994054606771370475e-01
2.941000000000000281e+00,5.498508389783072214e-01,1.227503255954198025e+01,-7.085792365992390485e-01
2.942000000000000171e+00,5.617678189467180117e-01,1.155892737727947228e+01,-7.236311279257804374e-01
2.943000000000000060e+00,5.729599264711590090e-01,1.082528767160251526e+01,-7.436482834281264998e-01
2.943999999999999950e+00,5.834087035531362320e-01,1.007226649235198224e+01,-7.623940750729359950e-01
2.944999999999999840e+00,5.930957214551563217e-01,9.301769311688259378e+00,-7.786002862545061687e-01
2.946000000000000174e+00,6.020051369274451725e-01,8.517061632889381784e+00,-7.908150713432490209e-01
2.947000000000000064e+00,6.101238603442528108e-01,7.720385200725973895e+00,-8.025377929835685320e-01
2.947999999999999954e+00,6.174399888041979256e-01,6.911871719164219385e+00,-8.144891701399422645e-01
2.948999999999999844e+00,6.239433547593229434e-01,6.094860191085720302e+00,-8.195338860170559014e-01
2.950000000000000178e+00,6.296297408428239706e-01,5.277911975916437903e+00,-8.143625443215071202e-01
2.951000000000000068e+00,6.345009793810071352e-01,4.464565100449905621e+00,-8.123312066115574437e-01
2.951999999999999957e+00,6.385586237211716698e-01,3.650723579879247005e+00,-8.153518345297597891e-01
2.952999999999999847e+00,6.418025789598181818e-01,2.837186897413603859e+00,-8.117215304015265032e-01
2.954000000000000181e+00,6.442338692532583178e-01,2.025393689466626679e+00,-8.118648854924287450e-01
2.955000000000000071e+00,6.458514333605086533e-01,1.209734525034108721e+00,-8.194534433726071709e-01
2.955999999999999961e+00,6.466478453371521384e-01,3.830894282529136996e-01,-8.338367501897830936e-01
2.956999999999999851e+00,6.466082586904893237e-01,-4.622627215786178079e-01,-8.568675494732799214e-01
2.958000000000000185e+00,6.457125601984332608e-01,-1.329134262533534061e+00,-8.768755324365523629e-01
2.959000000000000075e+00,6.439404047465966396e-01,-2.215176641139571245e+00,-8.952092247755215615e-01
2.959999999999999964e+00,6.412720815162354926e-01,-3.121469819582721072e+00,-9.173771321107780929e-01
2.960999999999999854e+00,6.376865202525345833e-01,-4.049652707819175745e+00,-9.389886443621312528e-01
2.962000000000000188e+00,6.331634022552889984e-01,-4.996583286671884672e+00,-9.548725133432848233e-01
2.963000000000000078e+00,6.276866181893957508e-01,-5.956984845114700278e+00,-9.659306035423481651e-01
2.963999999999999968e+00,6.212423550986458931e-01,-6.931541336384891672e+00,-9.831823789980363992e-01
2.964999999999999858e+00,6.138142772691975724e-01,-7.924614322511845721e+00,-1.002963593255871810e+00
2.966000000000000192e+00,6.053857982041417340e-01,-8.932343807599851360e+00,-1.012495376920137691e+00
2.967000000000000082e+00,5.959499760670204926e-01,-9.939300466642560394e+00,-1.001417941165276826e+00
2.967999999999999972e+00,5.855130778083903476e-01,-1.093449605061781860e+01,-9.889732267852431313e-01
2.968999999999999861e+00,5.740857773981073997e-01,-1.192010476994811086e+01,-9.822442118753378359e-01
2.970000000000000195e+00,5.616768481814188307e-01,-1.289775366342890095e+01,-9.730535750862423505e-01
2.971000000000000085e+00,5.483000124631879357e-01,-1.385591777303288907e+01,-9.432746441217338962e-01
2.971999999999999975e+00,5.339836757352106611e-01,-1.477675568292175079e+01,-8.984011756559859840e-01
2.972999999999999865e+00,5.187694684946594359e-01,-1.565165879818077777e+01,-8.514050548620679670e-01
2.974000000000000199e+00,5.027057842634091722e-01,-1.647570966431959860e+01,-7.966966774155772590e-01
2.975000000000000089e+00,4.858505752452741411e-01,-1.723470837195055338e+01,-7.213007378463252017e-01
2.975999999999999979e+00,4.682757593572634547e-01,-1.791492340407075545e+01,-6.391293263940789338e-01
2.976999999999999869e+00,4.500600947100140137e-01,-1.851640589042810703e+01,-5.638356463206171121e-01
2.978000000000000203e+00,4.312777825570411339e-01,-1.904821841551772366e+01,-4.997894038586090382e-01
2.979000000000000092e+00,4.119948459197564361e-01,-1.951765485905164610e+01,-4.390834832092216367e-01
2.979999999999999982e+00,3.922717477476016512e-01,-1.992854148525792368e+01,-3.826897692033335296e-01
2.980999999999999872e+00,3.721668340671153152e-01,-2.028128587571470476e+01,-3.227990117102215173e-01
2.982000000000000206e+00,3.517377384896338000e-01,-2.057690527924841462e+01,-2.684397953572053019e-01
2.983000000000000096e+00,3.310331130051518689e-01,-2.083234568971535694e+01,-2.424410255766864530e-01
2.983999999999999986e+00,3.100865749416314987e-01,-2.106073043732538963e+01,-2.143284696433860326e-01
2.984999999999999876e+00,2.889292468351525867e-01,-2.125392577563249574e+01,-1.720622069708404034e-01
2.986000000000000210e+00,2.675969712499355890e-01,-2.141062539480142846e+01,-1.413370313670392342e-01
2.987000000000000099e+00,2.461220486379932515e-01,-2.153921982908329369e+01,-1.158518371966912319e-01
2.987999999999999989e+00,2.245313676471771269e-01,-2.164214215254897766e+01,-8.999280973467671529e-02
2.988999999999999879e+00,2.028516334328197834e-01,-2.171732627616571065e+01,-6.037543749878215849e-02
2.990000000000000213e+00,1.811129442850389626e-01,-2.176005201939593192e+01,-2.507604896166037989e-02
2.991000000000000103e+00,1.593498459888036956e-01,-2.176614457307456263e+01,1.289094160439185899e-02
2.991999999999999993e+00,1.375951564237873903e-01,-2.174323455695804341e+01,3.292909062864657344e-02
2.992999999999999883e+00,1.158734281536942384e-01,-2.170022198322828189e+01,5.309605683087648131e-02
2.994000000000000217e+00,9.420530685842821994e-02,-2.163602060730376309e+01,7.530669501816111833e-02
2.995000000000000107e+00,7.261227531267695767e-02,-2.155004248419876234e+01,9.664955119184037713e-02
2.995999999999999996e+00,5.111431974113853777e-02,-2.144586865887806937e+01,1.116980994495455626e-01
2.996999999999999886e+00,2.972260659269254646e-02,-2.133755763801391225e+01,1.049239422787544562e-01
2.998000000000000220e+00,8.439682490460804348e-03,-2.122829056644957291e+01,1.136102008499242366e-01
2.999000000000000110e+00,-1.272856219582961697e-02,-2.110819880613127353e+01,1.265733197866816262e-01
3.000000000000000000e+00,-3.377275885140262890e-02,-2.098019450501474736e+01,1.294352824463707030e-01
3.000999999999999890e+00,-5.469082711807620595e-02,-2.085594202833240729e+01,1.190696709183165503e-01
3.002000000000000224e+00,-7.548768433394413557e-02,-2.073777240340344363e+01,1.172695789396178689e-01
3.003000000000000114e+00,-9.616566821292103773e-02,-2.061819535455038022e+01,1.218845187665018592e-01
3.004000000000000004e+00,-1.167208959014737618e-01,-2.049226002255504753e+01,1.299861452241706239e-01
3.004999999999999893e+00,-1.371462909513268824e-01,-2.035853007715120100e+01,1.374737455835295385e-01
3.006000000000000227e+00,-1.574309834811010722e-01,-2.021085498239718348e+01,1.578764439244983997e-01
3.007000000000000117e+00,-1.775515044543253818e-01,-2.003018696405146315e+01,2.034595927669422544e-01
3.008000000000000007e+00,-1.974674779536750857e-01,-1.980176003464793055e+01,2.533942660401229396e-01
3.008999999999999897e+00,-2.171285744918370342e-01,-1.952043304167592908e+01,3.092597199038729094e-01
3.010000000000000231e+00,-2.364827664635091864e-01,-1.918795090166840112e+01,3.557045601111830102e-01
3.011000000000000121e+00,-2.554801309226629180e-01,-1.880677801663911097e+01,4.066412099474043806e-01
3.012000000000000011e+00,-2.740695241428937057e-01,-1.837200842382238264e+01,4.628979756860664985e-01
3.012999999999999901e+00,-2.921977878926240169e-01,-1.788451907563831611e+01,5.120807206820736646e-01
3.014000000000000234e+00,-3.098167334910513215e-01,-1.735337212121630657e+01,5.502131881619383158e-01
3.015000000000000124e+00,-3.268894843326157207e-01,-1.679212956191240025e+01,5.722719304458743217e-01
3.016000000000000014e+00,-3.433893564893988892e-01,-1.620761475165402743e+01,5.967576900708642107e-01
3.016999999999999904e+00,-3.592906300993913282e-01,-1.559493246833083901e+01,6.286068765755126186e-01
3.018000000000000238e+00,-3.745648150189847536e-01,-1.495343737085592295e+01,6.543833183743195114e-01
3.019000000000000128e+00,-3.891876892075517569e-01,-1.429231100627811202e+01,6.678694107813023528e-01
3.020000000000000018e+00,-4.031449419566279779e-01,-1.362219449187431586e+01,6.723636180262864137e-01
3.020999999999999908e+00,-4.164308680674514984e-01,-1.294965772977274909e+01,6.727099061768435639e-01
3.022000000000000242e+00,-4.290450652979952428e-01,-1.227873673131471222e+01,6.691320907392301898e-01
3.023000000000000131e+00,-4.409901131003626795e-01,-1.161135887342018158e+01,6.656236250498346330e-01
3.024000000000000021e+00,-4.522693286528515211e-01,-1.094707223155748643e+01,6.629496586755556642e-01
3.024999999999999911e+00,-4.628882905717482954e-01,-1.029085160623611728e+01,6.494915919671790938e-01
3.026000000000000245e+00,-4.728545508322836710e-01,-9.641668914834641058e+00,6.488737908357768980e-01
3.027000000000000135e+00,-4.821685250590673211e-01,-8.986279538732679484e+00,6.619049613681462496e-01
3.028000000000000025e+00,-4.908222470278307270e-01,-8.321164398794076433e+00,6.683253185090598514e-01
3.028999999999999915e+00,-4.988081210345890470e-01,-7.650583614722542336e+00,6.728362496340083432e-01
3.030000000000000249e+00,-5.061199366663280408e-01,-6.973047648755429151e+00,6.822356823002180271e-01
3.031000000000000139e+00,-5.127498525377931493e-01,-6.286784094174800330e+00,6.902914268610396142e-01
3.032000000000000028e+00,-5.186890365624399202e-01,-5.591583955118821336e+00,7.001088512509183737e-01
3.032999999999999918e+00,-5.239280030541445532e-01,-4.886349028290297269e+00,7.103610024061297601e-01
3.034000000000000252e+00,-5.284593391166357845e-01,-4.176323096692328818e+00,7.096908607898071430e-01
3.035000000000000142e+00,-5.322821150758744180e-01,-3.469228821784872352e+00,7.044976890251057888e-01
3.036000000000000032e+00,-5.354003129995501542e-01,-2.767167025566511729e+00,6.996259034116163456e-01
3.036999999999999922e+00,-5.378197033081885126e-01,-2.071613591710317781e+00,6.914809643007715501e-01
3.038000000000000256e+00,-5.395504555529750945e-01,-1.389890897862804398e+00,6.719644233942552169e-01
3.039000000000000146e+00,-5.406094803098969725e-01,-7.281586159809134706e-01,6.515001403695266369e-01
3.040000000000000036e+00,-5.410174619255980755e-01,-8.780461542142597997e-02,6.292078607494484555e-01
3.040999999999999925e+00,-5.407964480688112197e-01,5.298323289952867610e-01,6.060660280839771374e-01
3.042000000000000259e+00,-5.399654838843257476e-01,1.132096039975627910e+00,5.984613938767049390e-01
3.043000000000000149e+00,-5.385359550082428060e-01,1.726961712190290266e+00,5.912699505526193278e-01
3.044000000000000039e+00,-5.365161838211223166e-01,2.312580662050667701e+00,5.799679491681359877e-01
3.044999999999999929e+00,-5.339148098489974181e-01,2.890167282198994325e+00,5.752052911285172598e-01
3.046000000000000263e+00,-5.307370467564623828e-01,3.465358902871119806e+00,5.751779502157337021e-01
3.047000000000000153e+00,-5.269820602400868692e-01,4.044614129879985143e+00,5.833325038019978592e-01
3.048000000000000043e+00,-5.226432080588533369e-01,4.633090232587141699e+00,5.936197016123152537e-01
3.048999999999999932e+00,-5.177114687722337294e-01,5.230388340651984436e+00,6.009765145173702194e-01
3.050000000000000266e+00,-5.121779800906206548e-01,5.836589022574070640e+00,6.114248493268021889e-01
3.051000000000000156e+00,-5.060313878126730947e-01,6.456595533321044300e+00,6.285881721671451317e-01
3.052000000000000046e+00,-4.992557532792273878e-01,7.094673533570436952e+00,6.475678283316419481e-01
3.052999999999999936e+00,-4.918346044480642054e-01,7.747624128755927764e+00,6.583333620393396757e-01
3.054000000000000270e+00,-4.837569888692098696e-01,8.407607028952726935e+00,6.616324383542533383e-01
3.055000000000000160e+00,-4.750174534643815671e-01,9.071463780703954427e+00,6.660810651481980926e-01
3.056000000000000050e+00,-4.656117708006801692e-01,9.739901546698792600e+00,6.707944668414853595e-01
3.056999999999999940e+00,-4.555372422495903573e-01,1.040915555548086679e+01,6.677135507226665823e-01
3.058000000000000274e+00,-4.447980062932332945e-01,1.106931635723323915e+01,6.526080527820781185e-01
3.059000000000000163e+00,-4.334066948606792313e-01,1.171330650787483307e+01,6.353722485011061849e-01
3.060000000000000053e+00,-4.213788071377790878e-01,1.234246893792544419e+01,6.229526116001125047e-01
3.060999999999999943e+00,-4.087296625968659392e-01,1.295582014390094372e+01,6.037498003508900979e-01
3.062000000000000277e+00,-3.954762616615829507e-01,1.355098172666502343e+01,5.865733651772657709e-01
3.063000000000000167e+00,-3.816391465271485872e-01,1.412324854220372039e+01,5.579602659001281495e-01
3.064000000000000057e+00,-3.672462602176300162e-01,1.466252407683341730e+01,5.205908033592692163e-01
3.064999999999999947e+00,-3.523295741581018992e-01,1.517084804222279537e+01,4.960571274194904845e-01
3.066000000000000281e+00,-3.369166428503635458e-01,1.565501457325392565e+01,4.722759346427665150e-01
3.067000000000000171e+00,-3.210341534125886187e-01,1.610996430229590715e+01,4.376235234411964825e-01
3.068000000000000060e+00,-3.047128455426665328e-01,1.653265143754822830e+01,4.077507470634529341e-01
3.068999999999999950e+00,-2.879815717712822520e-01,1.692989610522032606e+01,3.867385882807425901e-01
3.070000000000000284e+00,-2.708642032155444968e-01,1.730484100625522004e+01,3.631512137890453573e-01
3.071000000000000174e+00,-2.533848361568002416e-01,1.765389311123323424e+01,3.349529961669830413e-01
3.072000000000000064e+00,-2.355710391882176458e-01,1.797370082593199214e+01,3.046624332305398752e-01
3.072999999999999954e+00,-2.174512160061621568e-01,1.826594553817897904e+01,2.798269912634410161e-01
3.073999999999999844e+00,-1.990519577120721806e-01,1.853257105000096772e+01,2.534240323805292405e-01
3.075000000000000178e+00,-1.804003699544807215e-01,1.877060446518196457e+01,2.226427979814573632e-01
3.076000000000000068e+00,-1.615254952066737526e-01,1.897914503043200085e+01,1.944383325186080924e-01
3.076999999999999957e+00,-1.424549949109952529e-01,1.916185556092498388e+01,1.709827284673579584e-01
3.077999999999999847e+00,-1.232134915730411229e-01,1.932115111498328730e+01,1.476083796492488887e-01
3.079000000000000181e+00,-1.038250527501697607e-01,1.945572653075943492e+01,1.215424519030463557e-01
3.080000000000000071e+00,-8.431446048625096390e-02,1.956545799707813060e+01,9.792048073435211109e-02
3.080999999999999961e+00,-6.470383799731700691e-02,1.965578698078978448e+01,8.273748668896274694e-02
3.081999999999999851e+00,-4.501196512343527689e-02,1.972795876697368200e+01,6.160608567883940623e-02
3.083000000000000185e+00,-2.526099600503091056e-02,1.977397946983505150e+01,3.043532004389959411e-02
3.084000000000000075e+00,-5.480048203081795688e-03,1.978791613406318106e+01,-2.561991587647582946e-03
3.084999999999999964e+00,1.429795158439535648e-02,1.976808344089112879e+01,-3.710339475646406981e-02
3.085999999999999854e+00,3.404034838164508858e-02,1.971671015360833223e+01,-6.564317980913614292e-02
3.087000000000000188e+00,5.371693938966998205e-02,1.963647186244145360e+01,-9.483340252462113540e-02
3.088000000000000078e+00,7.329486983249219878e-02,1.951938902320298652e+01,-1.393322759523059062e-01
3.088999999999999968e+00,9.273603622853267281e-02,1.936294376887794755e+01,-1.735582326977791467e-01
3.089999999999999858e+00,1.120017286009852842e-01,1.916844097602730201e+01,-2.154473530035190265e-01
3.091000000000000192e+00,1.310554536909386836e-01,1.893900920387945419e+01,-2.434161912921766202e-01
3.092000000000000082e+00,1.498650294052756571e-01,1.868014222479452613e+01,-2.743177668776795031e-01
3.092999999999999972e+00,1.683976554506030898e-01,1.838510986586032558e+01,-3.157469509907215865e-01
3.093999999999999861e+00,1.866168086483531996e-01,1.805319652963992283e+01,-3.480797214500839232e-01
3.095000000000000195e+00,2.044908013514693812e-01,1.769478887659241906e+01,-3.687355846449165142e-01
3.096000000000000085e+00,2.219953581000878862e-01,1.731432462064459799e+01,-3.921929272507256314e-01
3.096999999999999975e+00,2.391068168599094490e-01,1.690859289899849216e+01,-4.192705160414860188e-01
3.097999999999999865e+00,2.557996245911252631e-01,1.647702256343315597e+01,-4.438701550891792635e-01
3.099000000000000199e+00,2.720508675064040593e-01,1.602546326712439040e+01,-4.592484375283660825e-01
