Period,Sae
1.6178088088088087,0.3826162873076264
1.6198098098098097,0.3821436296108615
1.6218108108108107,0.3816721382505375
1.6238118118118117,0.38120180891487304
1.6258128128128126,0.3807326373133143
1.6278138138138136,0.3802646191764042
1.6298148148148146,0.3797977502556528
1.6318158158158158,0.3793320263234089
1.6338168168168168,0.37886744317273247
1.6358178178178178,0.37840399661726787
1.6378188188188187,0.37794168249111804
1.6398198198198197,0.37748049664871997
1.6418208208208207,0.3770204349647203
1.6438218218218217,0.37656149333385297
1.6458228228228227,0.3761036676708165
1.6478238238238236,0.375646953910153
1.6498248248248246,0.375191348006128
1.6518258258258258,0.37473684593261075
1.6538268268268268,0.37428344368295574
1.6558278278278278,0.37383113726988487
1.6578288288288288,0.37337992272537074
1.6598298298298297,0.37292979610052046
1.6618308308308307,0.37248075346546045
1.6638318318318317,0.3720327909092222
1.6658328328328327,0.3715859045396286
1.6678338338338337,0.3711400904831812
1.6698348348348346,0.3706953448849485
1.6718358358358358,0.3702516639084545
1.6738368368368368,0.36980904373556883
1.6758378378378378,0.3693674805663968
1.6778388388388388,0.36892697061917085
1.6798398398398398,0.3684875101301425
1.6818408408408407,0.3680490953534755
1.6838418418418417,0.3676117225611388
1.6858428428428427,0.36717538804280125
1.6878438438438437,0.3667400881057269
1.6898448448448447,0.3663058190746703
1.6918458458458459,0.3658725772917734
1.6938468468468468,0.3654403591164629
1.6958478478478478,0.3650091609253479
1.6978488488488488,0.3645789791121192
1.6998498498498498,0.3641498100874481
1.7018508508508507,0.36372165027888737
1.7038518518518517,0.36329449613077125
1.7058528528528527,0.3628683441041178
1.7078538538538537,0.36244319067653064
1.7098548548548547,0.36201903234210214
1.7118558558558556,0.36159586561131696
1.7138568568568568,0.3611736870109564
1.7158578578578578,0.36075249308400353
1.7178588588588588,0.3603322803895484
1.7198598598598598,0.35991304550269476
1.7218608608608608,0.35949478501446686
1.7238618618618617,0.359077495531717
1.7258628628628627,0.3586611736770338
1.7278638638638637,0.3582458160886512
1.7298648648648647,0.35783141942035784
1.7318658658658657,0.3574179803414071
1.7338668668668669,0.3570054955364282
1.7358678678678678,0.3565939617053373
1.7378688688688688,0.3561833755632495
1.7398698698698698,0.3557737338403917
1.7418708708708708,0.3553650332820153
1.7438718718718718,0.3549572706483106
1.7458728728728727,0.35455044271432073
1.7478738738738737,0.35414454626985686
1.7498748748748747,0.3537395781194137
1.7518758758758757,0.35333553508208565
1.7538768768768769,0.35293241399148345
1.7558778778778779,0.35253021169565174
1.7578788788788788,0.3521289250569864
1.7598798798798798,0.35172855095215344
1.7618808808808808,0.35132908627200776
1.7638818818818818,0.35093052792151264
1.7658828828828828,0.35053287281965995
1.7678838838838837,0.35013611789939053
1.7698848848848847,0.3497402601075157
1.7718858858858857,0.3493452964046384
1.773886886886887,0.3489512237650759
1.7758878878878879,0.3485580391767825
1.7778888888888889,0.3481657396412724
1.7798898898898898,0.3477743221735438
1.7818908908908908,0.34738378380200313
1.7838918918918918,0.3469941215683898
1.7858928928928928,0.34660533252770154
1.7878938938938937,0.34621741374812026
1.7898948948948947,0.34583036231093817
1.7918958958958957,0.34544417531048477
1.793896896896897,0.34505884985405416
1.7958978978978979,0.3446743830618326
1.7978988988988989,0.34429077206682696
1.7998998998998998,0.3439080140147934
1.8019009009009008,0.3435261060641665
1.8039019019019018,0.343145045385989
1.8059029029029028,0.3427648291638421
1.8079039039039038,0.3423854545937758
1.8099049049049047,0.34200691888424006
1.8119059059059057,0.3416292192560166
1.8139069069069067,0.34125235294215034
1.815907907907908,0.3408763171878824
1.8179089089089089,0.3405011092505827
1.8199099099099099,0.34012672639968317
1.8219109109109108,0.33975316591661175
1.8239119119119118,0.3393804250947265
1.8259129129129128,0.33900850123925014
1.8279139139139138,0.3386373916672052
1.8299149149149148,0.33826709370734953
1.8319159159159157,0.33789760470011215
1.8339169169169167,0.3375289219975296
1.835917917917918,0.33716104296318267
1.837918918918919,0.3367939649721336
1.8399199199199199,0.33642768541086354
1.8419209209209209,0.3360622016772106
1.8439219219219218,0.33569751118030833
1.8459229229229228,0.3353336113405243
1.8479239239239238,0.3349704995893994
1.8499249249249248,0.3346081733695873
1.8519259259259258,0.3342466301347946
1.8539269269269267,0.33388586734972114
1.855927927927928,0.33352588249000037
1.857928928928929,0.33316667304214115
1.85992992992993,0.33280823650346864
1.8619309309309309,0.3324505703820665
1.8639319319319319,0.3320936721967189
1.8659329329329328,0.3317375394768536
1.8679339339339338,0.3313821697624843
1.8699349349349348,0.3310275606041546
1.8719359359359358,0.3306737095628813
1.8739369369369367,0.33032061421009873
1.875937937937938,0.32996827212760305
1.877938938938939,0.32961668090749713
1.87993993993994,0.3292658381521357
1.8819409409409409,0.32891574147407077
1.8839419419419419,0.32856638849599745
1.8859429429429428,0.3282177768507004
1.8879439439439438,0.3278699041809999
1.8899449449449448,0.3275227681396993
1.8919459459459458,0.32717636638953174
1.8939469469469468,0.3268306966031079
1.8959479479479477,0.32648575646286376
1.897948948948949,0.3261415436610091
1.89994994994995,0.3257980558994758
1.901950950950951,0.3254552908898665
1.9039519519519519,0.32511324635340433
1.9059529529529529,0.32477192002088184
1.9079539539539538,0.3244313096326112
1.9099549549549548,0.3240914129383741
1.9119559559559558,0.32375222769737244
1.9139569569569568,0.3234137516781788
1.9159579579579578,0.32307598265868775
1.917958958958959,0.32273891842606706
1.91995995995996,0.32240255677670954
1.921960960960961,0.32206689551618484
1.923961961961962,0.32173193245919174
1.9259629629629629,0.321397665429511
1.9279639639639639,0.3210640922599578
1.9299649649649648,0.32073121079233524
1.9319659659659658,0.3203990188773877
1.9339669669669668,0.3200675143747545
1.9359679679679678,0.3197366951529241
1.937968968968969,0.31940655908918814
1.93996996996997,0.31907710406959644
1.941970970970971,0.3187483279889115
1.943971971971972,0.31842022875056386
1.945972972972973,0.3180928042666074
1.9479739739739739,0.3177660524576753
1.9499749749749749,0.31743997125293566
1.9519759759759758,0.31711455859004817
1.9539769769769768,0.3167898124151201
1.9559779779779778,0.31646573068266376
1.957978978978979,0.31614231135555293
1.95997997997998,0.31581955240498055
1.961980980980981,0.3154974518104161
1.963981981981982,0.31517600755956365
1.965982982982983,0.31485521764831975
1.9679839839839839,0.31453508008073183
1.9699849849849849,0.3142155928689568
1.9719859859859858,0.3138967540332201
1.9739869869869868,0.31357856160177444
1.9759879879879878,0.31326101361085956
1.9779889889889888,0.3129441081046614
1.97998998998999,0.3126278431352723
1.981990990990991,0.3123122167626511
1.983991991991992,0.31199722705458305
1.985992992992993,0.3116828720866408
1.987993993993994,0.3113691499421452
1.9899949949949949,0.311056058712126
1.9919959959959959,0.31074359649528344
1.9939969969969968,0.3104317613979497
1.9959979979979978,0.31012055153405066
1.9979989989989988,0.30980996502506764
2.0,0.3095
